slope
3.452871473795715e-06
4.135530626382126e-06
4.4371757908223e-06
4.098186278400093e-06
3.89958691941949e-06
3.3744904690260197e-06
3.846341225084716e-06
3.177389697296449e-06
2.8741106614836086e-06
2.546472822082818e-06
2.351084036972009e-06
2.7007673902176855e-06
3.218062610359037e-06
2.543924365430757e-06
2.90934628467845e-06
2.5974020365476967e-06
2.4486979713455804e-06
2.145904383053352e-06
1.986992588627932e-06
1.951869412032336e-06
2.1648613977531727e-06
1.970565738630816e-06
2.2352868869130326e-06
2.514781175794594e-06
2.7161620474863337e-06
2.9754681258998662e-06
3.1899830351404613e-06
2.333134172886516e-06
2.2636965522637536e-06
1.8479552596304703e-06
1.7031702559062186e-06
1.6862730363628514e-06
1.6311829490688373e-06
1.8861535895766595e-06
2.3617044770467387e-06
2.891818369078571e-06
3.1913746785465792e-06
2.7499309309626113e-06
2.5902445713962913e-06
2.9545597058491182e-06
2.9456064848292453e-06
2.87920826575464e-06
2.3237517821964976e-06
2.5601309344274603e-06
3.660384165390967e-06
5.3831347205472315e-06
3.2814014067447455e-06
3.271960826364325e-06
2.6986962868124587e-06
2.3630999201006207e-06
2.351258597467809e-06
2.3449357924429076e-06
2.0851984727686218e-06
2.2300512786459292e-06
1.7714171607660112e-06
1.727440675275285e-06
1.8996350681655248e-06
1.8374440614911178e-06
1.8309192271175505e-06
2.0485620844157185e-06
2.5240722114496184e-06
2.8148243541353548e-06
3.052593338771531e-06
3.9365591066249894e-06
3.218157624192666e-06
2.678415636522869e-06
1.8193235262332442e-06
1.6884744726386162e-06
1.9177948851627214e-06
2.192090173184757e-06
2.185896900144281e-06
2.033158374414777e-06
2.050896380242113e-06
2.440775104988305e-06
2.5961669443409204e-06
2.180743353002571e-06
2.174614771807994e-06
2.1560598885706056e-06
2.4505374568133164e-06
2.4320132456996965e-06
3.3427940225951407e-06
3.720384178378992e-06
4.984151311273717e-06
4.346237397232062e-06
2.6212291297645257e-06
3.523803490505713e-06
4.424122799577322e-06
3.233515075739708e-06
2.6798069136482755e-06
2.564301513949013e-06
2.302083526978235e-06
2.4302614788488368e-06
1.8925706233049545e-06
1.758128877895352e-06
2.06975730226066e-06
2.4757237855437884e-06
2.7023384645929495e-06
2.907014042341216e-06
2.8198842490352457e-06
3.913998049673373e-06
4.606176885009958e-06
4.543211985401119e-06
4.531400321931263e-06
3.841763874767648e-06
2.897745862435905e-06
3.826019097174337e-06
3.830830462154598e-06
3.447411572660946e-06
3.4632989659859933e-06
3.271591512711466e-06
2.3501844297235484e-06
3.360232800218412e-06
4.15126892590656e-06
4.1361187295138895e-06
4.801318168659439e-06
4.377793331213525e-06
4.602714954063583e-06
1.9126828877633518e-05
4.343390536165047e-06
4.150782350073896e-06
