SM,RT,Ref,dis_RT,cha_RT
55.828773938028654,80.79999996,55.828773938028654,-3.3514857555871913e-15,0.0
55.828773938028654,74.79200004,55.828773938028654,-3.3514857555871913e-15,0.0
55.828773938028654,70.032,55.828773938028654,-3.3514857555871913e-15,0.0
55.828773938028654,69.00399996,55.828773938028654,-3.3514857555871913e-15,0.0
55.30677393802866,56.484,55.30677393802866,-3.3514857555871913e-15,0.0
55.30677393802866,68.67200004,55.30677393802866,-3.3514857555871913e-15,0.0
55.30677393802866,75.66800004,55.30677393802866,-3.3514857555871913e-15,0.0
55.30677393802866,72.096,55.30677393802866,-3.3514857555871913e-15,0.0
0.0,71.15600004,0.0,-3.3514857555871913e-15,0.0
0.0,71.22800004000001,0.0,-3.3514857555871913e-15,0.0
0.0,74.52800004,0.0,-3.3514857555871913e-15,0.0
0.0,69.90399996,0.0,-3.3514857555871913e-15,0.0
0.0,76.80399996,0.0,-4.187622471008012e-15,0
0.0,73.476,0.0,-4.187622471008012e-15,0
0.0,69.72800004,0.0,-4.187622471008012e-15,0
0.0,61.58399999999999,0.0,-4.187622471008012e-15,0
0.0,57.824000039999994,0.0,-4.187622471008012e-15,0
0.0,55.763999999999996,0.0,-4.187622471008012e-15,0
0.0,49.29599999999999,0.0,-4.187622471008012e-15,0
0.0,47.519999999999996,0.0,-4.187622471008012e-15,0
0.0,44.15199995999999,0.0,-4.187622471008012e-15,0
0.0,45.85199999999999,0.0,-4.187622471008012e-15,0
0.0,52.50800003999999,0.0,-4.187622471008012e-15,0
0.0,56.651999999999994,0.0,-4.187622471008012e-15,0
0.0,54.34400003999999,0.0,-4.187622471008012e-15,0
0.0,46.47200003999999,0.0,-4.187622471008012e-15,0
0.0,47.58,0.0,-4.187622471008012e-15,0
0.0,45.85199999999999,0.0,-4.187622471008012e-15,0
0.0,44.49200003999999,0.0,-4.187622471008012e-15,0
0.0,38.115999959999996,0.0,-4.187622471008012e-15,0
0.0,43.367999999999995,0.0,-4.187622471008012e-15,0
0.0,42.80000003999999,0.0,-4.187622471008012e-15,0
0.0,33.45999996,0.0,-4.187622471008012e-15,0
0.0,30.36399996,0.0,-4.187622471008012e-15,0
0.0,34.87199999999999,0.0,-4.187622471008012e-15,0
0.0,42.87200003999999,0.0,-4.187622471008012e-15,0
0.0,39.860000039999996,0.0,-4.187622471008012e-15,0
0.0,36.387999959999995,0.0,-4.187622471008012e-15,0
0.0,36.476000039999995,0.0,-4.187622471008012e-15,0
0.0,38.25200003999999,0.0,-4.187622471008012e-15,0
0.0,34.65999995999999,0.0,-4.187622471008012e-15,0
0.0,31.431999959999995,0.0,-4.187622471008012e-15,0
0.0,23.304,0.0,-4.187622471008012e-15,0
0.0,16.163999999999994,0.0,-4.187622471008012e-15,0
0.0,14.739999959999997,0.0,-4.187622471008012e-15,0
0.0,21.980000039999997,0.0,-4.187622471008012e-15,0
0.0,28.283999999999995,0.0,-4.187622471008012e-15,0
0.0,29.375999999999994,0.0,-4.187622471008012e-15,0
0.0,27.260000039999994,0.0,-4.187622471008012e-15,0
0.0,25.556000039999997,0.0,-4.187622471008012e-15,0
0.0,29.840000039999996,0.0,-4.187622471008012e-15,0
0.0,25.527999959999995,0.0,-4.187622471008012e-15,0
0.0,20.075999999999997,0.0,-4.187622471008012e-15,0
0.0,22.136000039999995,0.0,-4.187622471008012e-15,0
0.0,23.27199996,0.0,-4.187622471008012e-15,0
0.0,23.039999999999996,0.0,-4.187622471008012e-15,0
0.0,20.843999999999994,0.0,-4.187622471008012e-15,0
0.0,18.188000039999995,0.0,-4.187622471008012e-15,0
0.0,17.892,0.0,-4.187622471008012e-15,0
0.0,16.280000039999994,0.0,-4.187622471008012e-15,0
0.0,19.175999999999995,0.0,-4.187622471008012e-15,0
0.0,22.571999999999996,0.0,-4.187622471008012e-15,0
0.0,28.004000039999998,0.0,-4.187622471008012e-15,0
0.0,24.795999959999996,0.0,-4.187622471008012e-15,0
0.0,35.55999995999999,0.0,-4.187622471008012e-15,0
0.0,40.70399999999999,0.0,-4.187622471008012e-15,0
0.0,39.015999959999995,0.0,-4.187622471008012e-15,0
0.0,42.16799999999999,0.0,-4.187622471008012e-15,0
0.0,33.45599999999999,0.0,-4.187622471008012e-15,0
0.0,32.36799996,0.0,-4.187622471008012e-15,0
0.0,26.828000039999996,0.0,-4.187622471008012e-15,0
0.0,33.91599995999999,0.0,-4.187622471008012e-15,0
0.0,30.579999959999995,0.0,-4.187622471008012e-15,0
0.0,23.63600004,0.0,-4.187622471008012e-15,0
0.0,22.427999999999997,0.0,-4.187622471008012e-15,0
0.0,18.899999999999995,0.0,-4.187622471008012e-15,0
0.0,22.211999999999996,0.0,-4.187622471008012e-15,0
0.0,18.887999999999998,0.0,-4.187622471008012e-15,0
0.0,20.019999959999996,0.0,-4.187622471008012e-15,0
0.0,15.827999999999996,0.0,-4.187622471008012e-15,0
20.0,20.0,20.0,3.4879999999999995,0
20.0,20.0,20.0,0.0,1.5960000399999998
20.0,20.956565034902027,20.0,0.0,1.9274349650979725
20.0,26.264000039999996,20.0,-4.187622471008012e-15,0
20.0,24.272000039999998,20.0,-4.187622471008012e-15,0
20.0,22.448000039999997,20.0,-4.187622471008012e-15,0
20.0,22.271999999999995,20.0,-4.187622471008012e-15,0
20.0,23.124,20.0,-4.187622471008012e-15,0
0.0,19.491999959999998,0.0,-4.187622471008012e-15,0
0.0,17.432000039999995,0.0,-4.187622471008012e-15,0
0.0,16.295999999999996,0.0,-4.187622471008012e-15,0
0.0,15.047999999999998,0.0,-4.187622471008012e-15,0
0.0,15.332000039999997,0.0,-4.187622471008012e-15,0
0.0,13.055999999999996,0.0,-4.187622471008012e-15,0
0.0,12.407999999999998,0.0,-4.187622471008012e-15,0
0.0,11.216000039999997,0.0,-4.187622471008012e-15,0
0.0,8.379999959999996,0.0,-4.187622471008012e-15,0
0.0,8.039999999999997,0.0,-4.187622471008012e-15,0
0.0,8.219999999999997,0.0,-4.187622471008012e-15,0
0.0,7.923999959999995,0.0,-4.187622471008012e-15,0
0.0,4.7000000399999955,0.0,-4.187622471008012e-15,0
0.0,4.059999959999995,0.0,-4.187622471008012e-15,0
0.0,1.911999959999996,0.0,-4.187622471008012e-15,0
0.0,3.243999959999996,0.0,-4.187622471008012e-15,0
0.0,6.7160000399999955,0.0,-4.187622471008012e-15,0
0.0,8.432000039999997,0.0,-4.187622471008012e-15,0
0.0,8.055999959999998,0.0,-4.187622471008012e-15,0
0.0,7.215999959999995,0.0,-4.187622471008012e-15,0
0.0,6.680000039999995,0.0,-5.0220244629528565e-15,0
0.0,4.076000039999995,0.0,-5.0220244629528565e-15,0
0.0,8.480000039999995,0.0,-5.0220244629528565e-15,0
0.0,7.407999959999994,0.0,-5.0220244629528565e-15,0
0.0,3.260000039999995,0.0,-5.0220244629528565e-15,0
0.0,5.180000039999994,0.0,-5.0220244629528565e-15,0
0.0,6.248000039999995,0.0,-5.0220244629528565e-15,0
0.0,5.123999999999995,0.0,-5.0220244629528565e-15,0
0.0,3.9159999599999953,0.0,-5.0220244629528565e-15,0
0.0,2.3279999999999954,0.0,-5.0220244629528565e-15,0
0.0,2.543999999999995,0.0,-5.0220244629528565e-15,0
0.0,0.15999995999999497,0.0,-5.0220244629528565e-15,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.14399999999999497,0.0,-5.0220244629528565e-15,0
0.0,4.7759999999999945,0.0,-5.0220244629528565e-15,0
0.0,10.931999999999995,0.0,-5.0220244629528565e-15,0
0.0,21.995999999999995,0.0,-5.0220244629528565e-15,0
0.0,17.687999999999995,0.0,-5.0220244629528565e-15,0
5.898817686941044,21.548000039999998,5.898817686941044,-5.0220244629528565e-15,0
5.898817686941044,26.516000039999998,5.898817686941044,-5.0220244629528565e-15,0
5.898817686941044,36.86399999999999,5.898817686941044,-5.0220244629528565e-15,0
5.898817686941044,39.476000039999995,5.898817686941044,-5.0220244629528565e-15,0
22.806817686941045,36.696,22.806817686941045,-5.0220244629528565e-15,0
22.806817686941045,35.43200003999999,22.806817686941045,-5.0220244629528565e-15,0
22.806817686941045,38.684000039999994,22.806817686941045,-5.0220244629528565e-15,0
22.806817686941045,35.06799995999999,22.806817686941045,-5.0220244629528565e-15,0
29.26681764694105,36.99999995999999,29.26681764694105,-5.0220244629528565e-15,0
29.26681764694105,39.195999959999995,29.26681764694105,-5.0220244629528565e-15,0
29.26681764694105,41.95599995999999,29.26681764694105,-5.0220244629528565e-15,0
29.26681764694105,48.476000039999995,29.26681764694105,-5.0220244629528565e-15,0
25.849817646941048,51.98000003999999,25.849817646941048,-5.0220244629528565e-15,0
25.849817646941048,45.53199995999999,25.849817646941048,-5.0220244629528565e-15,0
25.849817646941048,42.951999959999995,25.849817646941048,-5.0220244629528565e-15,0
25.849817646941048,40.8,25.849817646941048,-5.0220244629528565e-15,0
23.906817726941043,38.52800003999999,23.906817726941043,-5.0220244629528565e-15,0
23.906817726941043,40.52000003999999,23.906817726941043,-5.0220244629528565e-15,0
23.906817726941043,37.83200003999999,23.906817726941043,-5.0220244629528565e-15,0
23.906817726941043,45.419999999999995,23.906817726941043,-5.0220244629528565e-15,0
26.760817686941053,43.187999999999995,26.760817686941053,-5.0220244629528565e-15,0
26.760817686941053,44.15999999999999,26.760817686941053,-5.0220244629528565e-15,0
26.760817686941053,48.09599999999999,26.760817686941053,-5.0220244629528565e-15,0
26.760817686941053,42.60800003999999,26.760817686941053,-5.0220244629528565e-15,0
29.982817686941033,43.028000039999995,29.982817686941033,-5.0220244629528565e-15,0
29.982817686941033,46.16000003999999,29.982817686941033,-5.0220244629528565e-15,0
29.982817686941033,46.43199995999999,29.982817686941033,-5.0220244629528565e-15,0
29.982817686941033,41.63600003999999,29.982817686941033,-5.0220244629528565e-15,0
48.01681764694105,48.01681764694105,48.01681764694105,2.820817686941048,0
48.01681764694105,50.98652525209645,48.01681764694105,0.0,2.8494747079035534
48.01681764694105,61.919999999999995,48.01681764694105,-5.0220244629528565e-15,0
48.01681764694105,56.22800003999999,48.01681764694105,-5.0220244629528565e-15,0
72.48181772694105,72.48181772694105,72.48181772694105,14.617817726941041,0
72.48181772694105,72.48181772694103,72.48181772694105,1.8978177269410565,0
72.48181772694105,81.33658020952825,72.48181772694105,0.0,16.683419750471742
72.48181772694105,112.87599996,72.48181772694105,-5.0220244629528565e-15,0
96.75881768694104,114.70400004,96.75881768694104,-5.0220244629528565e-15,0
96.75881768694104,118.848,96.75881768694104,-5.0220244629528565e-15,0
96.75881768694104,119.63199996,96.75881768694104,-5.0220244629528565e-15,0
96.75881768694104,119.99199996,96.75881768694104,-5.0220244629528565e-15,0
76.75881768694104,120.0,76.75881768694104,-5.0220244629528565e-15,0
76.75881768694104,120.0,76.75881768694104,-5.0220244629528565e-15,0
76.75881768694104,120.0,76.75881768694104,-5.0220244629528565e-15,0
76.75881768694104,120.0,76.75881768694104,-5.0220244629528565e-15,0
76.75881768694104,120.0,76.75881768694104,-5.0220244629528565e-15,0
76.75881768694104,120.0,76.75881768694104,-5.0220244629528565e-15,0
76.75881768694104,120.0,76.75881768694104,-5.0220244629528565e-15,0
76.75881768694104,120.0,76.75881768694104,-5.0220244629528565e-15,0
76.75881768694104,120.0,76.75881768694104,-5.0220244629528565e-15,0
76.75881768694104,120.0,76.75881768694104,-5.0220244629528565e-15,0
76.75881768694104,120.0,76.75881768694104,-5.0220244629528565e-15,0
76.75881768694104,120.0,76.75881768694104,-5.0220244629528565e-15,0
76.75881768694104,120.0,76.75881768694104,-5.0220244629528565e-15,0
76.75881768694104,120.0,76.75881768694104,-5.0220244629528565e-15,0
76.75881768694104,120.0,76.75881768694104,-5.0220244629528565e-15,0
76.75881768694104,120.0,76.75881768694104,-5.0220244629528565e-15,0
75.28881768694104,120.0,75.28881768694104,-5.0220244629528565e-15,0
75.28881768694104,120.0,75.28881768694104,-5.0220244629528565e-15,0
75.28881768694104,120.0,75.28881768694104,-5.0220244629528565e-15,0
75.28881768694104,120.0,75.28881768694104,-5.0220244629528565e-15,0
70.51259084210118,120.0,70.51259084210118,-3.3480163086352377e-15,0
70.51259084210118,120.0,70.51259084210118,-3.3480163086352377e-15,0
70.51259084210118,119.94000000000001,70.51259084210118,-3.3480163086352377e-15,0
70.51259084210118,118.88799996,70.51259084210118,-3.3480163086352377e-15,0
48.63659084210117,116.45600003999999,48.63659084210117,-3.3480163086352377e-15,0
48.63659084210117,112.81599996,48.63659084210117,-3.3480163086352377e-15,0
48.63659084210117,107.84799996000001,48.63659084210117,-3.3480163086352377e-15,0
48.63659084210117,99.85599996,48.63659084210117,-3.3480163086352377e-15,0
20.970590842101174,86.22,20.970590842101174,-3.3480163086352377e-15,0
20.970590842101174,91.60799999999999,20.970590842101174,-3.3480163086352377e-15,0
20.970590842101174,83.16,20.970590842101174,-3.3480163086352377e-15,0
20.970590842101174,69.336,20.970590842101174,-3.3480163086352377e-15,0
16.311590842101175,64.716,16.311590842101175,-3.3480163086352377e-15,0
16.311590842101175,70.22799996,16.311590842101175,-3.3480163086352377e-15,0
16.311590842101175,65.82,16.311590842101175,-3.3480163086352377e-15,0
16.311590842101175,68.412,16.311590842101175,-3.3480163086352377e-15,0
17.20559084210118,70.49199996,17.20559084210118,-3.3480163086352377e-15,0
17.20559084210118,73.28000004,17.20559084210118,-3.3480163086352377e-15,0
17.20559084210118,73.01600004,17.20559084210118,-3.3480163086352377e-15,0
17.20559084210118,67.57599996,17.20559084210118,-3.3480163086352377e-15,0
10.920590842101177,65.41599996,10.920590842101177,-3.3480163086352377e-15,0
10.920590842101177,64.62399995999999,10.920590842101177,-3.3480163086352377e-15,0
10.920590842101177,69.62400000000001,10.920590842101177,-3.3480163086352377e-15,0
10.920590842101177,74.62400004,10.920590842101177,-3.3480163086352377e-15,0
4.477590922101179,71.79200003999999,4.477590922101179,-3.3480163086352377e-15,0
4.477590922101179,55.29999996,4.477590922101179,-3.3480163086352377e-15,0
4.477590922101179,48.288,4.477590922101179,-3.3480163086352377e-15,0
4.477590922101179,46.748000039999994,4.477590922101179,-3.3480163086352377e-15,0
0.23659088210118284,46.05200004,0.23659088210118284,-3.3480163086352377e-15,0
0.23659088210118284,45.936,0.23659088210118284,-3.3480163086352377e-15,0
0.23659088210118284,44.73999996,0.23659088210118284,-3.3480163086352377e-15,0
0.23659088210118284,39.740000040000005,0.23659088210118284,-3.3480163086352377e-15,0
0.0,34.91199996,0.0,-3.3480163086352377e-15,0
0.0,35.364000000000004,0.0,-3.3480163086352377e-15,0
0.0,34.272000000000006,0.0,-3.3480163086352377e-15,0
0.0,35.97200004,0.0,-3.3480163086352377e-15,0
0.0,36.672,0.0,-3.3480163086352377e-15,0
0.0,28.928000039999997,0.0,-3.3480163086352377e-15,0
0.0,25.155999959999995,0.0,-3.3480163086352377e-15,0
0.0,21.083999999999996,0.0,-3.3480163086352377e-15,0
0.0,23.079999959999995,0.0,-3.3480163086352377e-15,0
0.0,29.187999959999996,0.0,-3.3480163086352377e-15,0
0.0,35.31200004,0.0,-3.3480163086352377e-15,0
0.0,35.036000040000005,0.0,-3.3480163086352377e-15,0
0.0,37.13600004,0.0,-3.3480163086352377e-15,0
0.0,48.084,0.0,-3.3480163086352377e-15,0
0.0,39.75999996,0.0,-3.3480163086352377e-15,0
0.0,36.771999959999995,0.0,-3.3480163086352377e-15,0
0.0,38.72000004,0.0,-3.3480163086352377e-15,0
0.0,38.916,0.0,-3.3480163086352377e-15,0
0.0,40.49199996,0.0,-3.3480163086352377e-15,0
0.0,39.23600004,0.0,-3.3480163086352377e-15,0
0.0,40.97199996,0.0,-3.3480163086352377e-15,0
0.0,35.859999959999996,0.0,-3.3480163086352377e-15,0
0.0,36.30800004,0.0,-3.3480163086352377e-15,0
0.0,37.45599996,0.0,-3.3480163086352377e-15,0
0.0,35.35599996,0.0,-3.3480163086352377e-15,0
0.0,34.64000004,0.0,-3.3480163086352377e-15,0
0.0,36.288,0.0,-3.3480163086352377e-15,0
0.0,35.84000004,0.0,-3.3480163086352377e-15,0
0.0,41.00799996,0.0,-3.3480163086352377e-15,0
0.0,41.19999996,0.0,-3.3480163086352377e-15,0
0.0,44.28399996,0.0,-3.3480163086352377e-15,0
0.0,50.87600004,0.0,-3.3480163086352377e-15,0
0.0,52.583999999999996,0.0,-3.3480163086352377e-15,0
0.0,55.488,0.0,-3.3480163086352377e-15,0
0.0,66.29600004,0.0,-3.3480163086352377e-15,0
0.0,61.116,0.0,-3.3480163086352377e-15,0
20.0,58.47200004,20.0,-3.3480163086352377e-15,0
20.0,62.868,20.0,-3.3480163086352377e-15,0
20.0,64.03599996,20.0,-3.3480163086352377e-15,0
20.0,64.02399996000001,20.0,-3.3480163086352377e-15,0
20.0,68.61999996,20.0,-3.3480163086352377e-15,0
20.0,67.78400004,20.0,-3.3480163086352377e-15,0
20.0,66.15999996,20.0,-3.3480163086352377e-15,0
20.0,69.87999996,20.0,-3.3480163086352377e-15,0
0.0,72.51599999999999,0.0,-3.3480163086352377e-15,0
0.0,65.99600004,0.0,-3.3480163086352377e-15,0
0.0,63.252,0.0,-3.3480163086352377e-15,0
0.0,66.06,0.0,-3.3480163086352377e-15,0
0.0,66.336,0.0,-3.3480163086352377e-15,0
0.0,65.90000004000001,0.0,-3.3480163086352377e-15,0
0.0,67.70799996,0.0,-3.3480163086352377e-15,0
0.0,68.51199996000001,0.0,-3.3480163086352377e-15,0
2.392590922101178,70.15599996,2.392590922101178,-3.3480163086352377e-15,0
2.392590922101178,68.844,2.392590922101178,-3.3480163086352377e-15,0
2.392590922101178,79.04799996,2.392590922101178,-3.3480163086352377e-15,0
2.392590922101178,78.89199995999999,2.392590922101178,-3.3480163086352377e-15,0
3.9315909221011793,64.728,3.9315909221011793,-3.3480163086352377e-15,0
3.9315909221011793,56.00799996,3.9315909221011793,-3.3480163086352377e-15,0
3.9315909221011793,69.048,3.9315909221011793,-3.3480163086352377e-15,0
3.9315909221011793,78.42800004,3.9315909221011793,-3.3480163086352377e-15,0
4.412590882101178,77.67999995999999,4.412590882101178,-3.3480163086352377e-15,0
4.412590882101178,76.41200004,4.412590882101178,-3.3480163086352377e-15,0
4.412590882101178,78.75999996,4.412590882101178,-3.3480163086352377e-15,0
4.412590882101178,84.12800004,4.412590882101178,-3.3480163086352377e-15,0
28.21307887430434,79.236,28.21307887430434,-4.182418300580082e-15,0
28.21307887430434,76.43199996,28.21307887430434,-4.182418300580082e-15,0
28.21307887430434,75.08000003999999,28.21307887430434,-4.182418300580082e-15,0
28.21307887430434,80.28800004,28.21307887430434,-4.182418300580082e-15,0
43.37607883430428,82.764,43.37607883430428,-4.182418300580082e-15,0
43.37607883430428,88.476,43.37607883430428,-4.182418300580082e-15,0
43.37607883430428,99.77199996,43.37607883430428,-4.182418300580082e-15,0
43.37607883430428,105.20799996,43.37607883430428,-4.182418300580082e-15,0
42.71807887430427,107.05599996,42.71807887430427,-4.182418300580082e-15,0
42.71807887430427,106.38399996000001,42.71807887430427,-4.182418300580082e-15,0
42.71807887430427,102.21999996,42.71807887430427,-4.182418300580082e-15,0
42.71807887430427,104.85600000000001,42.71807887430427,-4.182418300580082e-15,0
31.58407891430428,104.82800003999999,31.58407891430428,-4.182418300580082e-15,0
31.58407891430428,111.77199996,31.58407891430428,-4.182418300580082e-15,0
31.58407891430428,112.62399995999999,31.58407891430428,-4.182418300580082e-15,0
31.58407891430428,99.69200004,31.58407891430428,-4.182418300580082e-15,0
30.02507887430427,96.73599996,30.02507887430427,-4.182418300580082e-15,0
30.02507887430427,100.33599996000001,30.02507887430427,-4.182418300580082e-15,0
30.02507887430427,90.276,30.02507887430427,-4.182418300580082e-15,0
30.02507887430427,83.17200000000001,30.02507887430427,-4.182418300580082e-15,0
34.79007883430428,87.552,34.79007883430428,-4.182418300580082e-15,0
34.79007883430428,105.59199996,34.79007883430428,-4.182418300580082e-15,0
34.79007883430428,108.53999999999999,34.79007883430428,-4.182418300580082e-15,0
34.79007883430428,97.872,34.79007883430428,-4.182418300580082e-15,0
54.80607883430427,103.344,54.80607883430427,-4.182418300580082e-15,0
54.80607883430427,87.47199995999999,54.80607883430427,-4.182418300580082e-15,0
54.80607883430427,85.452,54.80607883430427,-4.182418300580082e-15,0
54.80607883430427,92.24000004,54.80607883430427,-4.182418300580082e-15,0
71.97407887430428,101.27199995999999,71.97407887430428,-4.182418300580082e-15,0
71.97407887430428,97.368,71.97407887430428,-4.182418300580082e-15,0
71.97407887430428,105.46400004,71.97407887430428,-4.182418300580082e-15,0
71.97407887430428,110.688,71.97407887430428,-4.182418300580082e-15,0
83.11407883430427,111.44799996,83.11407883430427,-4.182418300580082e-15,0
83.11407883430427,114.408,83.11407883430427,-4.182418300580082e-15,0
