SM_revenue,reg_revenue,im_revenue,im_special_revenue_DK1,Deg_cost,Deg_cost_by_cycle
621.3605255878305,0.0,9944.402243961013,70820.76797665095,3848.820918215434,977.4078806912102
58331.004629814546,0.0,26398.946389196804,22132.942105699833,3838.266831957293,977.6044816906448
43365.98128217977,0.0,-927.0043204384237,1561.4879768177743,5320.857131454959,977.7992870393655
57620.38014541515,0.0,16138.292427646358,3543.6943359007682,4991.399979527156,1938.7622289129874
64827.78300146522,0.0,-73339.5056881783,39853.58294150177,2734.07826254537,1739.2711986166696
3521.544146107572,0.0,5509.17097031315,8688.379310052078,4615.199957164217,288.2997697685446
21009.557193217304,0.0,4025.6145278532576,151.53982025991436,5072.222231446899,1513.2221137166523
5685.421137429788,0.0,41627.34880173412,13759.695497764931,3763.328684454259,1821.4523132073934
12069.18629993288,0.0,23502.502035766793,3447.5502694581733,3943.587893120637,977.4651751999377
106826.99860451272,0.0,-25090.340730490258,4017.4613849900165,2724.548117765302,1102.5493866370036
80004.33318531231,0.0,41224.8442033439,6590.068702281276,4537.141946955004,308.5725304306665
74142.07359953079,0.0,39511.4207123442,7998.018150713362,3721.597178238256,1506.6818251597224
32782.18001640624,0.0,61136.42800356769,19160.305151339297,3711.614227080329,977.3113256235563
77523.48838573859,0.0,20300.15433438857,6023.661909463662,4109.179612897296,977.5011246466812
1800.183173122639,0.0,2148.7582166289308,5307.764656879541,4346.692138409813,1248.6901303733237
27064.19205360699,0.0,433.07378931744165,635.7716966885694,5978.6956412304135,1415.5296962864677
31210.310331826935,0.0,20670.037677091314,8487.432883729745,3662.576746696411,2518.140533521445
54.72626189854116,0.0,40.15091316144132,0.0,3652.850961012333,978.0129188313402
35236.67079986177,0.0,-7290.74650448936,550.5173536501131,4682.787795361043,978.1958650568903
140377.10732139094,0.0,-71094.35763601585,17617.686820116254,1389.7237029317555,1681.2054919193708
39.92606799213344,0.0,3185.282938904009,4515.109114262655,4426.565585373887,-539.8806967879225
42576.653347897154,0.0,-12796.423266249805,1568.2453658535323,3770.7914049406986,1521.555947588261
51342.64107530457,0.0,-467.52663691213274,1895.094445669622,4403.465669580564,1084.7216584017597
109691.44351783374,0.0,-71937.98688697969,15388.815388470837,2688.8590570367965,1524.2797420367908
26859.275175714454,0.0,56199.50060139559,16460.10174521181,4204.19171426809,359.2780407659835
17052.6283779384,0.0,65053.79150124239,14902.342404148121,3572.0594267825813,1403.4209163128562
269.4550086729786,0.0,5966.747631844556,63834.36683569299,3562.747345088635,977.01372912533
140.66147257718794,0.0,10876.808109289388,467.4459267568025,3553.475151166774,977.1972201069061
11178.675126191496,0.0,12554.617592002141,2231.936167357501,4076.431858817964,977.3791655226953
133178.04658434077,0.0,7598.853320136664,341.01281983634806,5659.413502263333,1347.1816628248416
90098.3933361176,0.0,48978.86320702606,36582.02459452162,3594.6892548098576,2459.5884665329395
74810.06813888959,0.0,38761.4343922954,3764.919058432619,3688.6811312492496,1030.975104375797
3732.4627505875596,0.0,7078.255998513165,181.97337553063852,3657.1913498397503,1103.738979487763
747.3018917705713,0.0,52991.80226318889,20286.61785793792,3490.490715028827,1088.8060608437313
139964.09177011994,0.0,1200.8977384628658,2068.634779926329,4287.951806488266,978.3450186464871
93742.10236871197,0.0,2046.130550040889,1688.8539653283215,4195.52035582913,1548.9614543106964
26064.71341256959,0.0,21829.25522503772,5783.690033957171,4257.126481532958,1493.207059355303
12536.622642126731,0.0,40637.344007113636,9961.427940175714,3448.3114827899676,1546.5556614649645
20688.052327589234,0.0,40744.452849778216,11460.04053442492,3967.999312906567,978.670245856915
99.53129691750782,0.0,4229.704359365869,2422.129927142443,3429.404775110445,1357.2292868443405
54732.16043149718,0.0,8177.280918997218,2617.6164211344185,3955.8741006820333,978.9885630113849
88955.9333898907,0.0,2515.721525571831,2916.697959276294,4305.929508792494,1364.499008077867
135091.90193826446,0.0,43455.75765081749,17747.71210162103,3488.3740470428083,1625.9801626915216
188699.0481810997,0.0,43409.579870109585,10553.543205219965,3390.325712019715,1043.6871921115714
99015.16780734231,0.0,50894.37610228441,16072.934121227727,3452.025618926946,979.18300927784
26572.786422054305,0.0,17724.760197763037,15248.614965199173,3373.149496885719,1030.4814429825901
96277.75302001159,0.0,16521.02087624423,4455.692132996869,3868.5372800948417,979.5073914477601
5933.011721803488,0.0,3448.176188248477,10723.977189504452,3533.7913520457896,1348.5584392945007
7243.884824423829,0.0,3000.196365400114,5531.869244252324,3735.9429244103735,1111.0936174772432
35268.181201293875,0.0,-4786.786321197731,1384.2344873223196,4833.620811369399,1266.950486938609
11225.661124854163,0.0,2925.1786676336606,4235.274033354986,3690.844132513882,2085.7818397264564
