slope
2.167085092400845e-06
2.322101047950844e-06
2.8210120341599626e-06
2.949808410377795e-06
3.5716277648373333e-06
3.13139738222725e-06
3.4591948269163756e-06
2.988090239176759e-06
3.1808158818957378e-06
2.7331776846922295e-06
3.157768284267213e-06
3.137559195055567e-06
3.066949362572062e-06
2.461999012293755e-06
2.7446489530766996e-06
1.9824992672539617e-06
1.9640289212857834e-06
1.6941531611342183e-06
1.5589819798577915e-06
1.4607931091937045e-06
1.4850782599135278e-06
1.4647247352382773e-06
1.6618489377986367e-06
1.5102058263591834e-06
1.6345946017158377e-06
1.7128690939855137e-06
1.697201250569673e-06
1.8386401894335359e-06
1.8882507238742922e-06
1.6142386623322654e-06
1.588621356472313e-06
1.5022630032505063e-06
1.5056294692725014e-06
1.5299138105440013e-06
1.3938582652267651e-06
1.5492284898398203e-06
1.8523571852378471e-06
2.305308782373328e-06
2.668031999684074e-06
2.333794221079637e-06
2.304643597732922e-06
2.5460669728042443e-06
2.5583152634422517e-06
2.259255672896907e-06
2.1863007473244306e-06
2.158927831237421e-06
3.0902984999598057e-06
2.872046453978142e-06
2.49067773059406e-06
2.2104545544922654e-06
2.2355298253813593e-06
2.2222496524219044e-06
2.1225284403489207e-06
1.846128298097802e-06
1.976377067378165e-06
2.0946675292570786e-06
1.8480358429564759e-06
1.7222156291994196e-06
1.712240781417879e-06
1.6019861777993874e-06
1.6045498535482774e-06
1.7239642096351832e-06
2.1322592192484025e-06
2.2521624547076793e-06
2.0105516895837483e-06
2.1027193277462967e-06
2.220571510778853e-06
1.9508997005239255e-06
1.5533551008863198e-06
1.3224167492697176e-06
1.4208423029774942e-06
1.6735202941416428e-06
1.7226584410894451e-06
1.5589722867861074e-06
1.6549036772550267e-06
1.8407719478089362e-06
2.3218890432713024e-06
1.962935020831894e-06
1.7752538120053066e-06
1.5998496729779013e-06
1.815326960688867e-06
1.9807611580723193e-06
2.3053958553087633e-06
2.5108466599422087e-06
2.468491221785905e-06
2.1161554038008305e-06
1.8570481634843735e-06
1.9792710976142356e-06
2.0823878374515003e-06
1.891065819081022e-06
1.710523236139814e-06
1.8729831646645029e-06
2.1185188898241647e-06
2.3157046828909096e-06
2.0343970068274532e-06
1.925166056900551e-06
2.2679397509796363e-06
2.5317000945769505e-06
2.8619093802673433e-06
2.8663152870148973e-06
2.7756210857795247e-06
2.9158001145132387e-06
2.84712831644337e-06
2.113411789176648e-06
2.107837672065116e-06
1.5899197674617357e-06
1.5153731509849836e-06
1.6750685879694656e-06
1.8028453044087897e-06
1.6018135214832248e-06
1.8814940787746078e-06
1.530030876299849e-06
1.618385960485301e-06
1.8399852016881679e-06
2.0584819601221016e-06
2.0074747632819483e-06
2.6450794531741256e-06
2.02887391687907e-06
2.3021155167078154e-06
2.4297714177948146e-06
2.0093917888344054e-06
1.7144512029169338e-06
